college_tier,cgpa,internships,github_projects,backlogs,hackathons,certifications,skills,advanced_skills,intermediate_skills,basic_skills,aptitude_score,job_role,salary_lpa
Tier 1,6.25,2,3,0,3,2,"TensorFlow, DSA, Django, Git",2,1,1,47.0,Software Engineer,9.87
Tier 2,7.63,0,1,0,0,2,"Git, Django",0,1,1,54.6,Data Scientist,10.35
Tier 1,6.28,2,1,1,3,2,"Machine Learning, Linux",1,0,1,54.9,Software Engineer,9.47
Tier 2,6.71,1,2,0,1,1,"Linux, Python, Docker, TensorFlow, Excel",1,2,2,50.7,Data Analyst,9.97
Tier 2,6.39,2,2,0,4,1,"JavaScript, Python, Excel, AWS, HTML/CSS",0,2,3,45.6,Web Developer,8.26
Tier 2,6.92,0,1,1,1,2,"Node.js, Django",0,2,0,50.4,Software Engineer,7.74
Tier 3,5.51,2,1,0,0,2,"PyTorch, React, Linux",1,1,1,43.0,Web Developer,5.62
Tier 1,9.13,0,4,1,2,3,"Git, SQL, Excel, Node.js",0,1,3,64.3,Data Analyst,10.5
Tier 3,7.27,2,4,1,1,3,"Linux, Node.js, Python, TensorFlow, PyTorch",2,2,1,53.4,ML Engineer,15.82
Tier 3,7.49,1,1,1,2,2,"SQL, PyTorch, Deep Learning, Git, DSA",3,0,2,64.9,Data Scientist,15.94
Tier 2,4.98,0,1,0,1,1,"Docker, TensorFlow, Excel, Git",1,1,2,35.0,Junior Developer,4.62
Tier 3,6.78,0,2,1,3,0,Git,0,0,1,52.6,Software Engineer,6.2
Tier 3,5.35,0,2,0,2,2,Docker,0,1,0,39.5,Junior Developer,3.92
Tier 3,6.01,2,2,0,2,3,"Machine Learning, Git, SQL, Django",1,1,2,41.9,Data Analyst,9.52
Tier 1,6.56,0,4,0,0,1,"SQL, HTML/CSS",0,0,2,51.5,Web Developer,6.43
Tier 2,5.72,0,0,0,1,1,Deep Learning,1,0,0,47.1,Web Developer,5.95
Tier 2,6.68,1,4,2,0,2,"JavaScript, Machine Learning, DSA, Git",2,0,2,59.5,ML Engineer,9.8
Tier 1,5.94,2,3,0,2,1,"React, Machine Learning, SQL, Node.js",1,2,1,42.5,Web Developer,6.25
Tier 2,5.94,1,4,1,0,7,Java,0,1,0,32.8,Web Developer,4.61
Tier 2,6.4,1,0,0,3,5,"AWS, Machine Learning, JavaScript, Deep Learning",2,1,1,56.4,Web Developer,9.65
Tier 3,9.57,1,0,0,0,3,"JavaScript, Deep Learning, TensorFlow, Machine Learning, Django",3,1,1,79.1,ML Engineer,23.31
Tier 3,7.54,3,3,0,2,3,"Excel, SQL, AWS",0,1,2,50.9,Data Analyst,9.86
Tier 1,7.7,2,2,0,2,3,"Django, Node.js, PyTorch, Excel, Linux",1,2,2,47.9,Data Analyst,13.11
Tier 3,7.21,1,2,0,0,1,"AWS, DSA, PyTorch",2,1,0,60.1,ML Engineer,15.01
Tier 2,6.66,1,4,1,4,4,"Deep Learning, Docker",1,1,0,52.0,DevOps Engineer,10.43
Tier 3,7.26,0,2,1,0,4,"TensorFlow, Django, SQL, Java",1,2,1,47.8,Backend Developer,12.52
Tier 1,7.39,1,1,0,2,2,"DSA, HTML/CSS",1,0,1,47.2,Software Engineer,15.91
Tier 2,8.14,2,2,0,4,2,"Machine Learning, Django, Deep Learning",2,1,0,71.9,Data Scientist,23.76
Tier 3,6.53,0,4,0,0,1,"Python, AWS, HTML/CSS",0,2,1,45.4,Software Engineer,8.17
Tier 1,7.37,2,1,1,4,3,"Java, DSA, Node.js, Django",1,3,0,56.3,Software Engineer,15.95
Tier 3,7.65,2,0,1,2,1,JavaScript,0,0,1,51.9,Web Developer,6.34
Tier 2,6.82,1,2,1,0,2,"AWS, PyTorch, TensorFlow, Excel, DSA",3,1,1,60.4,ML Engineer,10.33
Tier 3,6.95,2,1,4,2,2,"Excel, Deep Learning, Java, Docker",1,2,1,49.9,Backend Developer,9.81
Tier 3,6.55,0,3,1,0,2,"TensorFlow, DSA",2,0,0,59.5,Data Scientist,9.98
Tier 3,6.45,2,2,2,1,0,"SQL, PyTorch, Node.js, Deep Learning",2,1,1,53.9,Data Analyst,10.43
Tier 1,8.53,1,1,1,8,0,"AWS, Python",0,2,0,66.5,Data Scientist,10.39
Tier 3,5.94,2,3,0,0,1,"TensorFlow, SQL, Deep Learning",2,0,1,41.5,Web Developer,6.13
Tier 3,6.56,1,2,3,1,1,"JavaScript, Linux, Git, SQL",0,0,4,44.3,Web Developer,6.05
Tier 3,7.1,0,1,2,2,2,"HTML/CSS, AWS, Deep Learning, Java",1,2,1,55.7,Data Scientist,11.75
Tier 2,7.21,1,2,0,0,1,"Docker, SQL, PyTorch",1,1,1,49.1,Backend Developer,16.2
Tier 2,6.57,2,2,1,0,3,"PyTorch, Django",1,1,0,38.9,Software Engineer,9.85
Tier 2,5.75,0,4,0,1,4,Python,0,1,0,39.1,Junior Developer,5.01
Tier 1,7.88,1,3,1,1,2,"Git, React",0,1,1,59.1,Software Engineer,11.23
Tier 2,8.53,0,1,0,3,0,"Git, Node.js, AWS",0,2,1,62.2,DevOps Engineer,10.39
Tier 2,4.75,0,2,0,1,3,"AWS, React",0,2,0,44.2,Junior Developer,3.32
Tier 1,6.83,0,0,2,1,2,"Linux, HTML/CSS",0,0,2,50.0,Web Developer,6.36
Tier 2,7.69,0,5,0,3,3,"React, Deep Learning, DSA",2,1,0,49.9,ML Engineer,15.99
Tier 3,6.93,4,3,1,1,2,"AWS, SQL, Git, Docker",0,2,2,49.5,DevOps Engineer,8.13
Tier 2,9.09,1,2,0,1,1,"Node.js, HTML/CSS, Java, DSA, Docker, React",1,4,1,60.0,Software Engineer,21.79
Tier 1,5.63,0,2,3,2,1,"SQL, Excel, Linux, Git",0,0,4,49.9,Web Developer,4.89
Tier 3,6.0,0,1,4,1,3,"JavaScript, Node.js, HTML/CSS, Deep Learning, Excel",1,1,3,50.1,Web Developer,8.75
Tier 2,7.48,1,0,0,0,0,Linux,0,0,1,44.6,DevOps Engineer,6.67
Tier 2,7.56,0,2,1,4,0,"Java, Git",0,1,1,54.3,Software Engineer,10.0
Tier 2,6.85,2,0,1,3,4,"Linux, Git",0,0,2,57.6,DevOps Engineer,6.16
Tier 1,7.91,0,1,2,1,0,Java,0,1,0,57.5,Software Engineer,9.96
Tier 2,7.29,2,2,0,2,1,"JavaScript, Git, Deep Learning, AWS",1,1,2,52.3,Data Scientist,16.54
Tier 1,7.36,1,1,0,0,2,"HTML/CSS, PyTorch, TensorFlow, Excel",2,0,2,60.3,ML Engineer,15.99
Tier 2,8.11,0,2,1,0,1,"Machine Learning, Git",1,0,1,64.0,Data Scientist,15.85
Tier 1,6.19,1,4,3,0,4,Python,0,1,0,49.3,Software Engineer,7.55
Tier 3,6.5,3,3,4,0,2,Java,0,1,0,43.8,Software Engineer,6.35
Tier 2,9.07,0,4,1,1,1,"AWS, TensorFlow, Excel, SQL, Git",1,1,3,74.9,Data Analyst,13.53
Tier 2,8.03,1,1,0,3,6,"Linux, Django",0,1,1,61.4,DevOps Engineer,9.8
Tier 2,6.65,1,3,0,0,4,React,0,1,0,53.5,Software Engineer,8.51
Tier 1,8.03,3,1,0,3,1,"PyTorch, Deep Learning, AWS, HTML/CSS, Node.js",2,2,1,62.7,Data Scientist,23.91
Tier 2,6.26,2,1,2,1,2,"Deep Learning, Python, AWS, Django, Node.js",1,4,0,51.3,Software Engineer,10.26
Tier 2,6.18,2,2,0,2,2,HTML/CSS,0,0,1,44.5,Web Developer,6.66
Tier 2,4.58,0,3,1,2,4,"HTML/CSS, DSA, SQL, Linux",1,0,3,37.6,Junior Developer,4.42
Tier 2,7.28,1,1,0,1,3,Django,0,1,0,49.4,Data Scientist,10.6
Tier 3,6.84,0,4,1,1,1,"Django, AWS, Docker, Git, Java",0,4,1,48.3,DevOps Engineer,8.2
Tier 2,7.27,1,1,1,1,5,"AWS, PyTorch, Deep Learning",2,1,0,61.6,ML Engineer,16.5
Tier 3,9.3,1,2,1,1,2,"Django, SQL, Linux, Git",0,1,3,64.5,Data Analyst,10.59
Tier 3,8.47,0,0,1,2,3,Java,0,1,0,63.2,Software Engineer,7.89
Tier 2,5.71,0,1,0,1,2,React,0,1,0,44.1,Web Developer,4.64
Tier 2,7.23,1,3,0,3,3,"React, Docker",0,2,0,43.4,Software Engineer,10.78
Tier 1,7.61,0,1,0,1,1,"TensorFlow, Python, PyTorch",2,1,0,63.2,ML Engineer,16.25
Tier 3,7.34,2,4,0,3,1,"Machine Learning, Node.js, PyTorch, SQL",2,1,1,67.1,Data Scientist,16.27
Tier 3,6.37,0,3,0,3,1,"SQL, Machine Learning",1,0,1,55.1,Data Analyst,10.02
Tier 3,7.84,3,3,0,2,6,"React, Python, PyTorch",1,2,0,58.8,Software Engineer,16.37
Tier 1,7.58,1,3,1,2,4,"Excel, Python",0,1,1,49.8,Data Analyst,10.5
Tier 2,7.01,0,3,0,1,3,"Linux, Excel, Node.js, Java",0,2,2,47.2,Software Engineer,10.4
Tier 2,6.61,4,3,1,1,1,"Docker, Git, HTML/CSS, Machine Learning",1,1,2,44.2,Web Developer,10.28
Tier 3,6.06,0,4,1,2,5,"SQL, HTML/CSS, Java",0,1,2,39.6,Backend Developer,8.02
Tier 1,6.97,3,3,1,1,1,"Java, PyTorch, JavaScript, Node.js, Python",1,3,1,57.0,Software Engineer,8.94
Tier 3,8.74,0,3,2,0,1,"TensorFlow, JavaScript",1,0,1,60.0,Data Scientist,13.82
Tier 3,7.86,0,2,1,1,4,"Machine Learning, Docker, SQL, Node.js",1,2,1,69.1,Backend Developer,14.7
Tier 1,7.64,0,0,0,2,2,Docker,0,1,0,57.0,DevOps Engineer,10.29
Tier 3,5.79,0,3,3,1,3,"Node.js, JavaScript",0,1,1,51.6,Web Developer,4.85
Tier 1,7.62,4,1,2,4,2,"TensorFlow, Deep Learning, AWS, Machine Learning",3,1,0,74.5,ML Engineer,15.79
Tier 3,7.68,1,0,1,5,7,"Machine Learning, Python",1,1,0,52.8,Data Scientist,14.49
Tier 3,6.77,0,3,1,1,4,"PyTorch, Python, DSA",2,1,0,61.2,Data Scientist,9.81
Tier 3,7.85,1,1,1,4,5,"HTML/CSS, Node.js, PyTorch, AWS",1,2,1,55.4,Web Developer,15.55
Tier 2,7.29,0,2,3,2,2,"Docker, HTML/CSS, Python, Excel",0,2,2,57.8,Data Analyst,10.32
Tier 3,5.83,2,4,0,0,1,"Linux, AWS",0,1,1,50.8,Web Developer,4.81
Tier 1,7.4,1,1,1,3,3,"Excel, Deep Learning, Git, SQL, PyTorch",2,0,3,52.7,Data Scientist,15.86
Tier 3,7.0,2,1,3,2,6,Java,0,1,0,51.1,Software Engineer,8.01
Tier 1,7.04,1,1,1,1,2,"Python, PyTorch",1,1,0,64.5,Data Scientist,16.02
Tier 2,8.45,0,5,1,1,2,"SQL, Machine Learning, Excel, Java",1,1,2,57.7,Data Analyst,13.4
Tier 1,5.63,1,4,0,1,4,"Machine Learning, Docker, React",1,2,0,41.4,Web Developer,6.15
Tier 2,7.59,0,3,0,1,1,"AWS, Python, HTML/CSS, Node.js, Machine Learning",1,3,1,58.8,Data Scientist,16.33
Tier 1,7.83,1,2,1,0,1,"Python, Machine Learning, Linux, TensorFlow, HTML/CSS",2,1,2,64.6,Data Scientist,16.08
Tier 3,7.53,0,3,1,3,1,"Excel, React, AWS, PyTorch, Java",1,3,1,58.1,Software Engineer,15.26
Tier 3,6.14,3,0,0,1,2,JavaScript,0,0,1,32.9,Web Developer,6.56
Tier 3,8.03,0,0,0,0,1,Linux,0,0,1,58.9,DevOps Engineer,5.89
Tier 1,6.76,1,1,0,2,3,"Machine Learning, Docker, Node.js",1,2,0,49.8,DevOps Engineer,10.14
Tier 1,5.02,5,2,4,2,0,"HTML/CSS, Python",0,1,1,30.2,Junior Developer,2.93
Tier 2,8.85,1,4,0,2,0,Java,0,1,0,58.9,Software Engineer,10.28
Tier 3,5.76,4,2,2,0,2,"Linux, Git",0,0,2,35.9,Web Developer,4.82
Tier 1,8.68,2,2,1,0,0,"SQL, DSA, Linux",1,0,2,52.4,Software Engineer,21.43
Tier 2,6.52,0,2,2,0,3,"SQL, Excel, Linux, Docker",0,1,3,56.2,Data Analyst,8.25
Tier 3,7.86,1,1,1,0,1,"Java, Linux, Deep Learning",1,1,1,64.7,Data Scientist,12.47
Tier 2,6.62,1,3,0,1,2,SQL,0,0,1,48.9,Data Analyst,6.51
Tier 2,5.8,1,1,0,3,0,"Linux, TensorFlow, Git, Excel",1,0,3,54.7,Web Developer,5.64
Tier 2,8.43,2,5,3,0,3,"TensorFlow, Django, PyTorch, Linux, Machine Learning, React",3,2,1,76.4,ML Engineer,23.61
Tier 2,8.18,1,2,1,3,4,"AWS, Python, React",0,3,0,48.7,Software Engineer,10.11
Tier 2,6.48,4,3,0,1,1,AWS,0,1,0,52.2,Software Engineer,7.99
Tier 2,9.54,1,4,1,1,2,"Docker, JavaScript, HTML/CSS, Node.js, React, Django",0,4,2,71.6,Web Developer,10.29
Tier 1,5.52,0,3,0,1,1,React,0,1,0,41.5,Web Developer,4.75
Tier 2,6.56,0,3,0,2,3,"HTML/CSS, JavaScript, Docker, TensorFlow",1,1,2,57.8,Web Developer,10.21
Tier 3,8.15,4,0,1,0,2,"AWS, Linux, Django, Machine Learning, Git, Excel",1,2,3,55.9,DevOps Engineer,16.11
Tier 2,6.05,0,3,1,1,1,"AWS, Java, Docker, DSA, Python",1,4,0,48.5,Software Engineer,9.94
Tier 2,7.81,2,1,0,2,2,PyTorch,1,0,0,58.1,Data Scientist,15.73
Tier 2,6.13,1,2,0,1,1,"Django, Python",0,2,0,43.5,Software Engineer,7.94
Tier 1,7.43,0,3,1,1,4,"Linux, AWS",0,1,1,59.0,DevOps Engineer,10.91
Tier 1,7.93,0,3,0,2,1,"DSA, Excel, AWS, Deep Learning",2,1,1,64.3,Data Scientist,15.66
Tier 1,7.5,1,4,1,3,1,"React, Python",0,2,0,48.2,Software Engineer,10.07
Tier 1,4.86,2,0,2,0,3,"Linux, JavaScript, Django",0,1,2,28.1,Junior Developer,3.84
Tier 1,6.24,1,4,0,3,4,"TensorFlow, PyTorch, Deep Learning, Node.js",3,1,0,58.0,Software Engineer,9.67
Tier 2,6.42,0,0,0,0,4,"Node.js, SQL",0,1,1,43.6,Data Analyst,7.9
Tier 2,7.06,0,3,0,4,4,"AWS, Git, Docker, Node.js, JavaScript",0,3,2,51.7,DevOps Engineer,9.65
Tier 2,8.34,2,2,1,6,2,TensorFlow,1,0,0,66.6,Data Scientist,21.91
Tier 2,6.38,1,3,0,0,0,"DSA, React, Django, Python",1,3,0,53.2,Software Engineer,10.31
Tier 3,7.43,0,0,0,1,1,"PyTorch, SQL, Excel, Node.js",1,1,2,49.1,Data Analyst,11.18
Tier 2,8.57,1,3,1,0,3,"Docker, PyTorch, Git",1,1,1,59.8,DevOps Engineer,19.96
Tier 3,5.16,0,2,1,2,0,"Machine Learning, Docker, Java",1,2,0,36.7,Junior Developer,4.29
Tier 3,6.87,0,1,1,1,2,"Python, JavaScript",0,1,1,51.6,Junior Developer,6.18
Tier 2,9.02,2,4,0,3,2,"Django, AWS, Docker, DSA, Node.js",1,4,0,65.4,DevOps Engineer,19.96
Tier 3,6.88,0,1,0,0,3,"TensorFlow, Excel, Machine Learning, DSA, AWS",3,1,1,55.2,ML Engineer,10.41
Tier 2,7.35,0,0,0,3,2,"Docker, Git, React, Deep Learning, Python",1,3,1,56.3,Data Scientist,16.26
Tier 3,6.89,2,2,2,0,1,"Git, DSA, Docker, Deep Learning",2,1,1,51.0,Data Scientist,9.92
Tier 1,6.41,0,4,1,0,1,"Django, Java",0,2,0,44.2,Software Engineer,7.96
Tier 1,7.25,1,2,0,1,2,"AWS, Git, SQL, Django, TensorFlow",1,2,2,57.2,Data Scientist,15.66
Tier 3,9.21,1,5,0,1,4,"Deep Learning, JavaScript, HTML/CSS, Linux",1,0,3,62.2,Web Developer,15.2
Tier 2,7.91,0,2,0,1,0,"AWS, Java, Deep Learning",1,2,0,50.6,Data Scientist,16.09
Tier 3,8.59,0,0,0,1,2,"Node.js, Linux, JavaScript, React, AWS",0,3,2,60.8,Web Developer,10.04
Tier 1,7.1,1,5,0,2,3,"Django, JavaScript, SQL",0,1,2,49.1,Web Developer,10.19
Tier 3,8.06,1,1,0,2,1,"JavaScript, PyTorch",1,0,1,65.9,Web Developer,13.12
Tier 2,8.32,0,4,2,2,4,"Django, Node.js, PyTorch, HTML/CSS, Excel, AWS",1,3,2,55.4,Web Developer,15.11
Tier 1,7.08,0,3,0,1,1,"Deep Learning, Node.js, React, Git",1,2,1,54.6,Data Scientist,16.02
Tier 2,7.16,1,2,0,1,4,"Machine Learning, AWS, Excel",1,1,1,54.8,Data Scientist,16.24
Tier 3,6.11,1,0,0,0,0,"Deep Learning, Excel, Django",1,1,1,42.9,Data Analyst,9.68
Tier 2,6.61,1,4,0,2,3,"Linux, SQL, Django, AWS",0,2,2,48.8,DevOps Engineer,7.86
Tier 2,4.95,0,5,1,3,4,"Docker, TensorFlow",1,1,0,41.5,Junior Developer,5.04
Tier 2,6.47,1,1,1,1,4,"Node.js, Machine Learning",1,1,0,48.7,Software Engineer,9.98
Tier 2,5.9,1,2,1,1,1,"Java, Node.js, React",0,3,0,45.8,Web Developer,4.9
Tier 3,5.65,3,4,1,0,2,"Python, SQL, JavaScript",0,1,2,46.6,Junior Developer,4.29
Tier 3,5.44,2,4,1,1,4,AWS,0,1,0,46.6,Junior Developer,3.25
Tier 2,5.9,2,1,3,2,0,PyTorch,1,0,0,45.5,Web Developer,6.76
Tier 2,7.16,0,0,0,1,1,Docker,0,1,0,53.3,DevOps Engineer,8.67
Tier 1,8.73,1,2,0,1,4,"Java, Linux, TensorFlow, Git",1,1,2,69.3,Data Scientist,23.81
Tier 2,6.76,0,4,1,3,2,"Git, SQL, React",0,1,2,45.5,Software Engineer,7.91
Tier 2,6.52,2,1,1,1,3,"JavaScript, PyTorch",1,0,1,49.4,Web Developer,9.82
Tier 1,5.42,2,0,4,1,5,"Node.js, Django, Docker",0,3,0,29.5,Junior Developer,3.43
Tier 1,8.29,0,4,0,0,1,"Machine Learning, TensorFlow, PyTorch",3,0,0,69.7,Data Scientist,23.75
Tier 2,8.71,0,5,1,3,2,Django,0,1,0,59.5,Data Scientist,9.96
Tier 3,6.99,3,1,0,1,2,"AWS, Java, DSA, Git, Django",1,3,1,54.1,Software Engineer,9.4
Tier 3,8.55,0,2,0,3,4,"TensorFlow, SQL, Deep Learning, JavaScript, Excel",2,0,3,63.1,Data Scientist,20.65
Tier 2,6.38,0,0,4,2,1,Docker,0,1,0,42.7,Backend Developer,3.61
Tier 3,6.77,0,1,1,1,3,"JavaScript, AWS, Git",0,1,2,44.4,Web Developer,6.25
Tier 2,5.09,1,2,2,2,3,Docker,0,1,0,42.2,Junior Developer,3.22
Tier 2,7.15,1,2,0,2,1,Python,0,1,0,54.1,Data Scientist,9.91
Tier 2,8.46,1,1,0,2,2,"SQL, TensorFlow",1,0,1,58.7,Data Scientist,19.01
Tier 1,5.63,1,3,3,2,1,"Java, AWS, Excel, JavaScript",0,2,2,42.9,Web Developer,4.3
Tier 3,8.33,1,1,2,1,3,"React, Python, JavaScript, DSA, Git",1,2,2,56.6,Software Engineer,14.45
Tier 2,5.64,1,4,0,2,2,"Python, Machine Learning, Deep Learning",2,1,0,43.3,Junior Developer,5.95
Tier 2,6.1,2,3,2,3,2,"Java, Machine Learning, SQL, Git, TensorFlow",2,1,2,43.8,Backend Developer,9.5
Tier 1,8.61,1,2,0,4,1,"Django, Docker, Linux, AWS, Node.js, SQL",0,4,2,59.4,DevOps Engineer,10.28
Tier 2,7.1,1,3,0,1,2,"DSA, PyTorch",2,0,0,52.1,ML Engineer,16.3
Tier 2,8.1,0,3,0,1,1,"DSA, JavaScript, AWS, Docker, Linux",1,2,2,60.4,DevOps Engineer,19.79
Tier 3,7.81,1,3,0,0,7,"React, TensorFlow, Django, Git",1,2,1,49.9,Data Scientist,16.02
Tier 2,4.65,1,1,1,1,2,Python,0,1,0,27.2,Junior Developer,3.8
Tier 2,7.02,0,3,1,1,3,"Deep Learning, JavaScript",1,0,1,54.5,Data Scientist,14.88
Tier 1,6.04,1,1,1,1,3,"Excel, Django, Java, AWS, PyTorch",1,3,1,53.4,Software Engineer,10.31
Tier 3,6.19,3,2,2,2,2,"JavaScript, Docker, Java, PyTorch, DSA",2,2,1,51.1,Software Engineer,9.86
Tier 2,5.57,1,2,1,0,3,"HTML/CSS, DSA",1,0,1,40.0,Web Developer,5.97
Tier 2,6.27,0,3,2,1,2,"JavaScript, Machine Learning",1,0,1,49.0,Web Developer,9.85
Tier 3,5.95,1,2,0,1,4,DSA,1,0,0,42.3,Web Developer,6.13
Tier 2,7.55,2,1,1,0,2,"Java, React, Machine Learning",1,2,0,56.0,Software Engineer,15.97
Tier 2,6.49,1,0,1,1,1,AWS,0,1,0,53.1,Software Engineer,7.71
Tier 1,7.12,1,2,0,2,2,"Deep Learning, HTML/CSS, Django, PyTorch",2,1,1,65.9,Data Scientist,16.4
Tier 3,7.87,0,2,0,0,3,"Machine Learning, SQL, Linux, React",1,1,2,65.7,Data Scientist,14.25
Tier 2,5.64,1,0,2,1,1,Node.js,0,1,0,41.1,Web Developer,4.95
Tier 1,5.02,2,3,0,2,0,"Python, Machine Learning, JavaScript",1,1,1,40.1,Junior Developer,4.23
Tier 1,6.21,2,1,1,3,1,"AWS, SQL",0,1,1,40.9,Data Analyst,8.05
Tier 2,7.28,2,2,1,4,2,PyTorch,1,0,0,55.5,Data Scientist,15.93
Tier 3,7.52,2,0,1,2,2,"SQL, Docker, Machine Learning, Django",1,2,1,61.6,Backend Developer,14.83
Tier 2,6.3,0,1,1,2,3,"DSA, Excel, Deep Learning, Docker, PyTorch",3,1,1,60.0,Software Engineer,9.87
Tier 1,5.49,2,0,0,1,1,"JavaScript, Deep Learning, Django, Excel",1,1,2,42.2,Junior Developer,4.59
Tier 2,6.85,1,2,1,2,5,"React, HTML/CSS, JavaScript",0,1,2,55.0,Web Developer,8.37
Tier 1,7.18,0,3,1,0,2,"Machine Learning, Excel, Docker, DSA, Java",2,2,1,53.5,ML Engineer,15.65
Tier 1,6.92,1,1,0,1,2,"Machine Learning, Excel",1,0,1,44.8,Data Analyst,9.48
Tier 3,7.81,0,2,1,1,5,JavaScript,0,0,1,45.0,Web Developer,5.96
Tier 3,7.19,0,3,0,1,1,"Java, Python, Docker, HTML/CSS",0,3,1,46.2,Backend Developer,9.88
Tier 3,7.32,1,1,2,0,2,"Linux, Java, Node.js, HTML/CSS, React",0,3,2,47.8,Software Engineer,8.5
Tier 2,6.21,2,1,2,1,2,"Linux, Deep Learning",1,0,1,51.4,Software Engineer,10.54
Tier 1,6.44,0,3,2,1,1,"Excel, React, Deep Learning, HTML/CSS, TensorFlow",2,1,2,55.1,Web Developer,10.05
Tier 2,6.58,0,3,3,1,3,"SQL, Docker",0,1,1,54.2,Backend Developer,8.06
Tier 3,7.74,5,0,0,0,1,"DSA, SQL",1,0,1,64.3,Software Engineer,14.47
Tier 2,6.32,4,2,2,1,3,Deep Learning,1,0,0,51.4,Software Engineer,10.25
Tier 3,7.58,0,2,0,2,2,"PyTorch, Deep Learning, SQL, Linux, React",2,1,2,67.6,Data Scientist,16.72
Tier 2,5.94,0,1,0,0,1,"Linux, TensorFlow",1,0,1,44.2,Web Developer,6.41
Tier 2,8.14,0,1,0,0,2,"PyTorch, SQL, AWS",1,1,1,57.8,Data Analyst,13.56
Tier 3,8.18,1,3,0,2,2,"SQL, Java, Linux, JavaScript",0,1,3,56.6,Backend Developer,10.67
Tier 2,8.0,1,2,0,2,3,"TensorFlow, Python, PyTorch, JavaScript",2,1,1,67.0,Data Scientist,23.9
Tier 2,6.56,1,3,4,0,4,Git,0,0,1,40.7,Software Engineer,6.17
Tier 3,5.2,3,6,0,0,4,"PyTorch, Git, Deep Learning, TensorFlow",3,0,1,48.1,Junior Developer,5.1
Tier 3,5.83,0,3,1,2,1,"HTML/CSS, Git, SQL, Python",0,1,3,34.1,Web Developer,5.09
Tier 2,6.29,0,3,1,2,3,"Docker, Linux",0,1,1,44.0,Backend Developer,7.96
Tier 1,6.7,1,4,0,1,2,"JavaScript, SQL, Django",0,1,2,41.7,Web Developer,8.32
Tier 1,7.09,1,3,1,2,3,"Python, Docker, TensorFlow, SQL, Machine Learning",2,2,1,54.7,Data Scientist,15.97
Tier 2,8.14,1,3,0,3,0,"HTML/CSS, Python, AWS, Node.js, Machine Learning, Git",1,3,2,56.8,Data Scientist,23.44
Tier 3,7.79,0,0,0,0,1,"TensorFlow, PyTorch",2,0,0,61.3,ML Engineer,12.7
Tier 1,6.82,1,2,2,0,1,Django,0,1,0,39.1,Software Engineer,8.35
Tier 1,7.58,0,1,0,0,1,Machine Learning,1,0,0,60.9,Data Scientist,15.62
Tier 3,7.3,2,0,0,4,2,AWS,0,1,0,53.7,DevOps Engineer,8.1
Tier 3,5.19,1,3,2,0,2,Linux,0,0,1,39.9,Junior Developer,3.76
Tier 2,7.49,0,2,1,3,6,"Git, Deep Learning",1,0,1,60.5,Data Scientist,16.42
Tier 2,6.71,0,2,0,2,0,"Node.js, Linux, Git, Machine Learning",1,1,2,58.0,DevOps Engineer,9.45
Tier 2,6.68,1,1,3,1,1,"JavaScript, Machine Learning, Node.js, HTML/CSS",1,1,2,65.4,Web Developer,10.55
Tier 2,7.06,0,1,1,1,4,"Linux, Excel, Python, SQL",0,1,3,50.2,Data Analyst,10.06
Tier 2,6.5,2,1,1,1,3,"Node.js, HTML/CSS",0,1,1,40.2,Web Developer,8.41
Tier 2,7.01,0,0,1,2,3,PyTorch,1,0,0,51.9,Data Scientist,12.56
Tier 2,5.0,1,1,0,0,3,"Java, Deep Learning",1,1,0,43.2,Junior Developer,4.62
Tier 3,7.9,4,1,1,1,4,"React, Linux, Python, Docker",0,3,1,55.4,Software Engineer,9.65
Tier 1,6.2,0,0,1,1,1,"JavaScript, Deep Learning",1,0,1,47.4,Web Developer,10.07
Tier 3,7.04,3,4,0,2,2,"DSA, Django, JavaScript",1,1,1,51.1,Software Engineer,16.84
Tier 2,8.18,0,2,0,1,3,"Git, Machine Learning, DSA, Java, Django",2,2,1,68.2,ML Engineer,23.48
Tier 2,6.62,1,0,1,1,0,"DSA, TensorFlow, Machine Learning, Django, Git",3,1,1,57.6,ML Engineer,10.35
Tier 2,6.16,0,1,3,0,1,"Git, Machine Learning, SQL",1,0,2,54.0,Data Analyst,8.07
Tier 3,5.79,0,2,0,3,1,SQL,0,0,1,41.3,Web Developer,4.54
Tier 2,7.34,0,0,1,3,2,"DSA, Git, Deep Learning, JavaScript, HTML/CSS",2,0,3,50.1,Data Scientist,16.15
Tier 1,10.0,0,2,0,1,2,"Machine Learning, Django, JavaScript, Deep Learning",2,1,1,78.9,ML Engineer,30.84
Tier 1,5.52,1,1,1,1,2,"HTML/CSS, Linux, SQL",0,0,3,26.7,Web Developer,4.75
Tier 2,8.82,0,3,1,1,1,"Machine Learning, DSA, Excel, SQL, Deep Learning",3,0,2,77.4,ML Engineer,24.03
Tier 1,10.0,1,2,0,3,2,"Git, TensorFlow",1,0,1,73.3,Data Scientist,24.1
Tier 2,7.42,2,0,0,2,1,"Linux, Node.js, Python, Docker, PyTorch",1,3,1,56.9,DevOps Engineer,15.9
Tier 1,6.86,2,0,0,4,0,"Machine Learning, Linux, Java, React",1,2,1,55.0,Software Engineer,9.67
Tier 2,4.88,1,1,0,3,2,"HTML/CSS, DSA, SQL",1,0,2,35.8,Junior Developer,5.06
Tier 1,6.43,3,0,0,0,0,"Node.js, Deep Learning, HTML/CSS, AWS, Python",1,3,1,40.6,Software Engineer,9.69
